barcode_hashed,age_days,full_cap_min,pct_lvl_max,min_dchrg_fcc,dchrg_diff,EBL,total_chrg_cnt,cnt_USB_chrg,shtdn_total,btlow_total,call_drop_sum,call_tot_mins,calls_tot,msgs_tot,pics_tot,sst_poor_time_ratio,ratio_3G,ratio_4G,ratio_5G,wifi_hrs,wifi_connections,mobile_rx_MB,mobile_tx_MB,son_hrs,primary_mem_free_MB,bt_conns,CRASH_total,full_cap_min_ratio,pct_lvl_max_ratio,min_dchrg_fcc_ratio,dchrg_diff_ratio,EBL_ratio,total_chrg_cnt_ratio,cnt_USB_chrg_ratio,shtdn_total_ratio,btlow_total_ratio,call_drop_sum_ratio,call_tot_mins_ratio,calls_tot_ratio,msgs_tot_ratio,pics_tot_ratio,sst_poor_time_ratio_ratio,ratio_3G_ratio,ratio_4G_ratio,ratio_5G_ratio,wifi_hrs_ratio,wifi_connections_ratio,mobile_rx_MB_ratio,mobile_tx_MB_ratio,son_hrs_ratio,primary_mem_free_MB_ratio,bt_conns_ratio,CRASH_total_ratio
f199aa90b84c1ca584a2b62def19aef82abe257331d6436186e48def5cdb1b1c,563,-1.0,98.25,-1.0,63.5,35.0,3.75,1.0,1.0,0.0,0.0,0.0,,,,3.5525,4.655,95.2775,0.0,2.0,0.0,0.0,0.0,7.25,24557.5,0.0,1.5,1.0,0.9949,1.0,0.7639,1.4138,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2627,1.4662,0.9819,0.0,1.0,0.0,0.0,0.0,0.7059,0.7768,0.0,2.0
2b19f7eedd5230410b461189020c69846433afc7a0b37e96093dd071340b249f,1345,5007.0,92.75,5007.0,54.75,31.0,36.75,1.5,3.75,0.0,0.0,0.25,1.5,126.5,11.25,1.3575,0.2125,99.7875,0.0,13.25,3.5,141.75,14.5,4.0,22809.0,0.0,4.25,1.0,0.984,1.0,1.2813,0.7971,1.5345,5.0,0.875,0.0,0.0,0.0,1.0,1.2,1.1429,0.912,0.7347,1.0007,0.0,1.7895,2.5,2.1154,1.6364,1.2857,1.0579,0.0,0.8889
70f9f246cb36b40f26e08adc9c77b8dd8aa96f7877b918d59bd1f479d7005259,326,4777.25,87.0,5000.0,51.0,70.25,4.5,0.0,0.0,3.25,0.0,0.75,3.5,31.0,16.0,0.2825,30.7575,67.4725,0.0,24.75,3.5,13.750000000000002,1.0,6.0,68657.75,2.75,2.5,1.0159,0.9227,1.0,0.5814,3.0143,1.0,0.0,0.0,2.25,0.0,0.5,2.5,0.8788,0.3913,1.0926,6.4881,0.504,0.0,0.9038,1.0,0.0,1.0,0.7143,1.0347,0.0,1.5
579f42aba391f9e67e6df109a9ede184ff6b909a8bbf452043787c405301fd45,674,5000.0,97.75,5000.0,94.5,15.25,8.75,0.0,0.5,1.75,0.0,0.0,4.5,131.5,9.0,1.225,0.1725,99.825,0.0,20.5,5.5,919.75,72.0,8.0,59554.75,3.0,2.25,1.0,1.0051,1.0,1.1,0.9063,0.9444,0.0,0.0,0.75,0.0,0.0,1.0,1.1736,2.0,0.1893,0.4082,1.0015,0.0,0.907,0.8333,1.43,1.5946,1.0,1.2879,3.0,1.25
65f95b484ec0b199bdfe864c24c2d13c3368c8f2b36e7b270461cea0cba83fab,1014,4932442.25,88.5,5007000.0,78.75,21.5,4.75,0.75,0.0,1.5,0.0,2.5,8.5,110.5,20.25,8.2575,7.985,91.81,0.0,24.25,9.0,109.25,12.0,11.25,179.25,0.0,11.5,1.0104,0.9888,1.0,0.9207,0.9545,1.375,0.5,0.0,2.0,0.0,1.5,0.7,0.637,1.025,1.8974,2.5489,0.927,0.0,0.8654,0.3846,0.0817,0.0909,1.0455,0.2579,0.0,1.0909
e9272443aa4680d11eeb66e329608ccf57cd2c0ce9122d88adbffd77e4fb9119,737,-1.0,88.25,-1.0,62.0,36.75,3.25,0.0,0.0,1.5,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.25,65503.75,0.0,1.0,1.0,0.9831,1.0,1.2342,0.75,1.1667,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2308,0.955,0.0,1.0
fc5604737a9ab2b58c8e1d5c070ca99c73a9c8cc886e78e7e4f4336cc975c9fe,111,-1.0,84.0,-1.0,47.0,45.5,2.0,0.0,0.0,1.0,0.0,0.0,,,,0.315,1.355,98.595,0.0,2.0,0.0,0.0,0.0,6.0,86465.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0a8c91c82593742106114c64279b60a01ca2e231e0e8082ce8586376e7d72f2f,907,-1.0,94.0,4000.0,54.75,43.0,2.0,0.0,0.25,1.0,0.0,0.0,,,,35.2725,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.5,26311.25,0.0,2.0,1.0,0.9686,1.0,0.7661,1.3243,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6667,1.0144,0.0,1.6667
451a8f9fca3c68b674d63727c920006de84b855daf3c345a942771c85a739472,1610,3000.0,67.75,-1.0,58.0,33.5,25.75,1.75,0.75,2.5,0.0,0.0,,,,7.7375,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,16610.75,0.0,1.75,1.0,1.0224,1.0,0.8862,1.1613,0.9434,1.3333,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.6542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0006,0.0,1.3333
a58c6c9f62e82a66ac1c3e1dbdd378975b0ec7aef9291974db03455c69d12798,1479,-1.0,94.25,4000.0,64.0,39.75,3.25,0.5,0.25,2.25,0.0,1.25,6.75,115.75,1.25,19.4775,1.5875,98.4025,0.0,59.5,7.75,0.0,0.0,4.0,28933.0,0.0,1.75,1.0,0.9333,1.0,0.6842,1.9444,0.625,0.0,0.0,0.8,0.0,0.0,0.5882,1.2585,0.0,0.8737,78.375,0.9692,0.0,0.75,9.3333,0.0,0.0,0.4545,0.9602,0.0,2.5
084d69d78cc6549a38f1b22d7c72bf7de605df06c458d3eb7d010aef9688715a,202,-1.0,97.25,-1.0,57.25,36.0,1.5,0.0,0.0,1.0,0.0,0.0,,,,0.055,0.22,99.7275,0.0,2.0,0.0,0.0,0.0,7.25,33877.75,0.0,3.25,1.0,0.9847,1.0,1.1009,1.0571,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.75,0.4667,1.0007,0.0,1.0,0.0,0.0,0.0,1.0714,1.0266,0.0,1.6
bdbcf9f94ad515706fc05ddc9a06fdf131557403fd6c831a7d5a37f018da5635,81,4913.0,91.0,5000.0,56.0,38.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,123.0,63.0,15.48,3.82,96.17,0.0,18.0,2.0,0.0,0.0,4.0,80289.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
4620e8c402fff4b99bf80dd74bff887888bc7729c1048a349e662aa29a02d54b,1068,-1.0,92.0,4000.0,87.0,21.0,3.0,0.0,1.0,2.0,0.0,1.0,43.0,326.0,20.0,16.28,5.02,94.98,0.0,17.0,22.0,0.0,0.0,5.0,137.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
74ebbf235488ae5c0186b8e5ec913c9425e4d9271d8121e76958427d80360f2c,1244,-1.0,93.75,5000.0,25.5,77.0,2.25,1.0,0.75,0.0,0.25,0.5,6.0,83.25,10.0,9.8,5.01,94.9575,0.0,7.75,6.25,259.25,17.0,1.5,20233.5,3.0,1.0,1.0,1.0161,1.0,0.9615,1.0533,0.5,0.3333,2.0,0.0,0.0,0.0,1.0,0.8098,0.7391,0.8526,1.0919,0.9951,0.0,1.0667,1.0833,0.9752,0.9429,1.0,1.0957,0.7143,3.0
6eb3a2248a3d1a9d0152ba2511777039153c594d4d5265a0dddbfa5cdba1f70d,1599,-1.0,79.0,3000.0,66.0,20.0,8.0,4.0,0.0,3.0,0.0,0.0,,94.0,35.0,0.14,0.09,99.91,0.0,8.0,13.0,0.0,0.0,3.0,2634.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
50beb9a455a9ecfd7a0784368faa97de3cb1375dc5c6aa468fe7dbc341fd6905,675,5064.0,94.0,5064.0,63.75,37.25,2.0,0.0,0.25,1.25,0.25,3.5,82.0,154.5,66.5,1.805,11.1525,88.44,0.0,25.75,5.75,95.0,11.5,3.25,46861.0,9.0,10.75,1.0,1.0,1.0,0.8085,1.2923,1.0,0.0,0.0,0.6667,0.0,1.0,0.8531,0.7263,0.9416,1.2147,5.6089,0.8402,0.0,1.2391,1.3,0.9895,0.6429,0.8571,0.998,1.7692,0.1026
6fe97d5563f952b9bd5bdcbf88501f8fff3fbd57b3a02ca50acbf2e773691ae0,481,-1.0,87.5,-1.0,15.0,42.0,4.0,0.0,0.25,1.0,0.0,0.0,,,,1.315,11.0575,1.4425,0.0,2.0,0.0,0.0,0.0,2.25,534.0,0.0,4.0,1.0,0.9663,1.0,0.7647,1.3333,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.9004,0.0,1.0
1001ccfc0f04207b914d42785921a9277a4bf387976485aaa15181a1859c684d,846,-1.0,100.0,-1.0,73.0,27.5,11.25,7.25,0.0,2.5,0.0,0.0,,,,8.1575,17.795,82.08,0.0,2.0,0.0,0.0,0.0,5.75,20160.0,0.0,1.75,1.0,1.0,1.0,0.7278,1.5,2.0,2.2222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6898,0.8488,1.0347,0.0,1.0,0.0,0.0,0.0,0.9167,0.9859,0.0,0.75
def03bdf6270c0dc990766f6f7a384f5dbdc1afdd749d5bfb2ab653b5b78e302,1201,4996.5,88.0,5007.0,82.0,24.0,4.25,0.75,0.5,1.5,0.0,1.75,9.25,97.0,37.25,0.5775,2.805,97.0875,0.0,27.5,8.5,175.25,19.5,5.75,21094.25,1.5,4.25,1.0042,0.9887,1.0,1.05,0.92,1.4286,2.0,0.0,1.0,0.0,2.5,2.0833,1.1798,2.1702,2.1644,1.2485,0.9937,0.0,0.7742,1.0,0.5339,0.5,1.0909,1.2386,0.2,0.7
21d4715b51ec01810fee1acbe378424c521e587be2795304fde57bdb4fbeb8b1,97,5072.5,99.5,5096.0,29.5,26.5,2.0,0.0,0.5,1.0,0.0,0.5,7.0,322.5,14.0,0.315,4.505,87.56,0.0,18.5,9.5,212.0,23.5,4.5,80756.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95d2368537f80198da68f7bcb4cd55967d265ac11df6065c140b1fbf367a69ed,318,-1.0,89.25,-1.0,68.5,31.0,3.0,0.0,0.25,1.75,0.0,0.0,,,,0.8575,0.8925,98.51749999999998,0.0,2.0,0.0,0.0,0.0,6.5,34579.25,0.0,1.75,1.0,1.04,1.0,0.9296,1.0328,1.0,0.0,0.0,1.3333,0.0,0.0,0.0,0.0,0.0,2.0901,1.9024,0.9991,0.0,1.0,0.0,0.0,0.0,0.8571,0.594,0.0,1.3333
bce61ddd2dd7036f069174d9564a3393806ba30a7f91c0868389e48e15d129c1,1384,3345000.0,97.25,3500.0,116.0,9.75,2.25,0.0,1.0,0.25,0.0,2.25,2.0,40.75,5.5,0.635,1.99,98.0025,0.0,2.0,0.0,940.25,182.75,5.5,85223.75,0.0,1.0,1.0,0.9949,1.0,0.8785,1.2941,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.6804,1.4444,126.0,1.8736,0.9876,0.0,1.0,0.0,0.8665,1.3206,1.0,1.0127,0.0,1.0
d0e86ce87ab35be62690d8f8871cc6abc45d8e6b15db86489c4c6a5fce088912,472,-1.0,90.0,2998.0,141.0,6.0,67.0,67.0,0.0,26.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,138.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
78fe6348d04d3f330160a622bf267588930640c881c04bf9e7d77d3a2032ec30,836,-1.0,89.0,2973.0,183.0,5.0,54.0,54.0,1.0,46.0,0.0,0.0,,,,0.09,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,5815.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
f439d2fe0dc106fcac608b90ed36acc59881a9cebfde798ddb1f95b441e192aa,359,4446.0,98.5,4700.0,90.5,20.0,2.75,0.0,0.0,1.25,0.0,6.75,11.0,50.0,28.25,7.5825,51.315,48.67,0.0,25.75,10.0,191.5,21.0,7.25,89591.5,2.5,1.5,1.0086,1.0205,1.0,0.9053,1.2222,0.8333,0.0,0.0,0.6667,0.0,1.0769,0.5714,1.4096,2.0541,1.0577,0.9558,1.0493,0.0,0.9808,0.8182,0.7731,0.7872,1.0714,0.9958,0.25,0.5
a92b385086f8ab0c6668f227081873bd15e971d1a84dc11e4842a51b8b2fe28e,598,-1.0,92.0,-1.0,58.75,41.0,2.25,0.0,0.5,1.0,0.0,0.0,,,,0.4775,3.9475,95.9925,0.0,2.0,0.0,197.75,34.5,3.0,23031.0,0.0,11.25,1.0,0.9785,1.0,0.9915,1.0247,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7286,1.6808,0.9794,0.0,1.0,0.0,0.8018,1.1905,1.0,1.0472,0.0,0.3636
485a4008d48cc6184e0d1232d26fcbd359b9e3dec641a27f5943c2559b9308c2,428,-1.0,96.75,-1.0,80.5,26.5,3.0,0.0,0.0,1.5,0.0,0.0,,,,2.8775000000000004,0.9,99.095,0.0,2.0,0.0,85.25,8.25,5.25,83339.0,0.0,4.0,1.0,1.0052,1.0,0.8295,1.2083,0.7143,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3541,0.4938,1.0061,0.0,1.0,0.0,0.8736,0.2692,0.9091,1.0099,0.0,0.4545
42b8c10a62667abec661c240f37a21110cc1702bb71f9ff85a810603f88fb61c,1517,3000.0,91.25,-1.0,92.25,24.25,8.0,0.0,0.75,2.25,0.0,0.0,,,,31.95,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3591.5,0.0,5.75,1.0,1.0506,1.0,1.1706,0.9796,1.9091,0.0,0.5,1.25,0.0,0.0,0.0,0.0,0.0,2.8763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.1479,0.0,0.4375
cea1d23d25b83bf93d48b378520c62a67a75653f26028205c54f8c9bc0ad74d6,244,-1.0,97.5,-1.0,66.75,33.0,1.75,0.0,0.75,0.5,0.0,0.0,,,,0.805,0.5,99.495,0.0,2.0,0.0,22.25,3.0,6.25,20145.75,0.0,4.5,1.0,1.0103,1.0,0.9071,1.0308,1.3333,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7442,1.5974,0.9978,0.0,1.0,0.0,0.5085,1.0,0.9231,1.3548,0.0,0.2
9ad6fb1181e35f2b3b13597be9c408bcb4b58fae3ec7c7b75a988754ca43c993,1228,5007.0,87.5,5007.0,53.0,40.75,2.5,0.0,0.5,1.0,0.25,0.25,6.25,47.75,37.0,11.1725,54.5075,45.4925,0.0,29.0,5.0,31.75,2.5,4.0,6069.5,0.0,2.0,1.0,1.0349,1.0,0.945,1.0123,1.0,0.0,0.0,1.0,0.0,0.0,0.9231,0.91,1.5085,1.1736,0.7915,1.324,0.0,1.0714,0.8182,2.0238,1.0,1.0,1.5696,0.0,1.0
93d9ebabf2c907795411614574e0ab0281395b305026d816cbd62866c673639d,146,-1.0,94.75,-1.0,66.0,32.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,1.575,4.15,94.45,0.0,2.0,0.0,0.0,0.0,4.5,77468.5,0.0,1.0,1.0,0.9843,1.0,1.0952,1.0984,1.6667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.625,0.6904,1.0067,0.0,1.0,0.0,0.0,0.0,1.25,1.1862,0.0,1.0
a9645c1116cb7a2c76c9d2440d90ef1a30ff2f6209f2114503814f48037e4af1,1576,3605.0,82.0,3989.0,139.0,11.0,49.0,3.0,1.0,20.0,0.0,1.0,21.0,88.0,9.0,1.65,18.13,81.87,0.0,15.0,14.0,1278.0,69.0,5.0,12277.0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
38fd30d198a7fdf266f19a85580b1be90cabf00ed6fb3d3e96b907c78ce403fc,1119,-1.0,79.5,4000.0,7.0,348.0,1.5,0.0,0.5,0.5,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9930.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69945d9629af761bf5ae86a75289c8d602a1c9b20ac1419ebbc4608f5d81ea80,1224,2667929.0,98.0,3285714.0,112.0,14.0,8.0,0.0,0.0,3.0,0.0,4.0,4.0,50.0,61.0,0.67,4.86,95.07,0.0,20.0,10.0,197.0,15.0,7.0,37268.0,25.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0a205509f7e64295c2084356cbfea2a23002182a446ce2cfd4578abd76949746,375,3855.5,100.0,4085.0,101.5,19.25,7.5,3.25,1.25,6.0,0.0,0.0,25.25,95.25,86.5,1.585,4.59,95.39,0.0,26.0,4.5,549.75,29.75,7.25,174487.75,7.5,2.25,1.0236,1.0,1.0,0.9333,1.0811,1.0,0.8571,1.5,1.0,0.0,0.0,0.6032,0.8676,0.8703,0.0584,1.9518,0.9693,0.0,1.0,1.0,1.0648,1.2037,1.0714,1.0715,1.7273,1.25
767ace4462357a13c8a46eb94491e82fc22a4a4ce8e1b8e1340ea672a25e5b68,761,-1.0,99.0,3000.0,117.0,14.0,3.0,3.0,1.0,1.0,0.0,0.0,,,,0.01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,7030.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
135168699e88d4bc26acc390806305d920f29bfa1afb9b57d21ff78d67807d5b,242,4891.5,92.0,5000.0,33.5,52.5,2.75,0.0,0.0,1.0,0.0,0.25,2.0,69.5,111.5,0.78,20.46,54.39,0.0,46.5,6.75,63.0,6.5,2.75,71265.25,6.0,2.0,1.0121,0.9267,1.0,0.6145,1.5926,0.8333,0.0,0.0,1.0,0.0,0.0,0.3333,0.287,0.0348,0.0722,0.0122,0.8269,0.0,0.3381,1.0769,0.13,0.2381,0.375,1.0724,1.6667,0.3333
dd378c7588c27042315c7940da67f5664fe08d500306d5ab1967b005eab39ebe,728,-1.0,79.0,4000.0,42.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17.04,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3272.0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
d50a4d3ad401960d18ce32fd5802dd4cbfe6c41ca73ef1dff1af98ca90f2da5e,799,-1.0,88.75,-1.0,58.75,40.75,2.25,2.0,0.25,1.75,0.0,0.0,,,,0.0,0.53,99.2525,0.0,2.0,0.0,0.0,0.0,4.5,28615.0,0.0,1.0,1.0,1.076,1.0,0.9915,1.2027,0.8,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,11.4706,0.9886,0.0,1.0,0.0,0.0,0.0,1.0,1.0983,0.0,1.0
66dec0e3a67b35526eb487c0e378e9a559b46860e14b857d0306d21c159dba7b,1028,-1.0,83.25,-1.0,102.25,18.0,6.75,3.5,0.0,5.0,0.0,0.0,,,,12.405,20.08,76.42,0.0,2.0,0.0,0.0,0.0,11.0,630.25,0.0,2.0,1.0,1.1908,1.0,0.9202,0.9459,1.4545,3.6667,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0303,2.6196,0.7247,0.0,1.0,0.0,0.0,0.0,0.913,1.0921,0.0,0.6
5cdd0e0009ca28b2b4e11fa25e49f2af12902efe61ffdc473d2d2f77dfb93132,732,-1.0,70.75,-1.0,20.5,111.5,1.0,0.0,0.0,1.0,0.0,0.0,,,,0.005,0.7999999999999999,98.68,0.0,2.0,0.0,0.0,0.0,1.0,96975.75,0.0,1.0,1.0,1.1439,1.0,1.0,0.9476,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.9739,0.0,1.0,0.0,0.0,0.0,1.0,1.0024,0.0,1.0
eec693059a470ce3975bd62a0f05439277cf1da8381e8d239a3ba448fa4069b7,1420,2310.0,94.75,-1.0,44.25,57.5,6.5,0.75,0.75,1.75,0.0,0.0,,,,38.07,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,5874.25,0.0,1.5,1.0,0.9536,1.0,1.2125,0.7557,5.5,0.0,2.0,2.5,0.0,0.0,0.0,0.0,0.0,1.592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2264,0.0,2.0
23ad858363dac3ca14171a7487bcb83875db8ce0070af815747a9c22dc6c6a20,620,-1.0,65.0,-1.0,29.0,31.0,3.0,0.0,1.0,1.0,0.0,0.0,,,,0.15,1.98,96.37,0.0,2.0,0.0,0.0,0.0,4.0,10293.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
55d58bf5bb54f08f417605bad4f6bbeee4d570d8f91bdb29deba76f312a34d08,1243,-1.0,74.0,4000.0,82.0,25.0,4.0,0.0,1.0,2.0,0.0,0.0,6.0,7.0,1.0,28.64,0.08,99.92,0.0,7.0,6.0,0.0,0.0,2.0,9746.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
be5345f68ace3348bf2c4c468cc52c0b40c6f068e9e94073415d803ea6245cd0,482,3662.5,89.5,4020.0,50.75,47.25,1.0,0.0,0.0,1.0,0.25,4.0,74.25,92.0,4.0,0.0249999999999999,4.41,95.5825,0.0,26.5,3.0,61.25,6.5,4.75,181900.75,0.0,1.75,1.0221,0.9563,1.0,0.9519,1.0323,1.0,0.0,0.0,1.0,0.0,0.6,0.8,2.1724,2.2,0.25,0.7854,1.011,0.0,1.0385,1.0,0.0746,1.1667,1.1111,1.0123,0.0,0.4
f787f72137d72df1d6e43a8a4eb1f6792c4fc9610bf821a244f75635505e63dd,1926,4054.0,68.0,4099.0,91.0,16.0,25.0,12.0,1.0,19.0,0.0,1.0,12.0,124.0,6.0,0.24,0.0,0.0,0.0,19.0,10.0,0.0,0.0,10.0,11683.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0e66f026966c63b74e721451393a86cc7cbb9484822f865a8a3b09d2f9732478,105,-1.0,97.0,-1.0,61.333333333333336,27.33333333333333,2.0,0.0,0.0,251.66666666666663,0.0,0.0,,,,2.0766666666666667,0.3733333333333333,98.9833333333333,0.0,2.0,0.0,0.0,0.0,5.666666666666667,80329.0,0.0,1.0,1.0,1.0,1.0,1.0164,0.9286,1.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.6796,1.6129,0.9993,0.0,1.0,0.0,0.0,0.0,1.0909,1.0781,0.0,1.0
823b1108453be7287b5dc6aaf402f662e0ff82d9fa9caa2d21bd9b3d991de178,1843,2819.0,96.0,4099.0,87.0,31.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,37.0,18.0,0.06,0.0,0.0,0.0,71.0,4.0,0.0,0.0,8.0,347.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
d020b2257201f50aebdc20347ac7cb5a257dd9e44f522fc5d8299b192b2ba81f,1849,3064.0,82.0,4025.0,72.0,17.0,101.0,87.0,0.0,11.0,0.0,5.0,22.0,9.0,130.0,30.46,0.45,99.55,0.0,21.0,20.0,207.0,50.0,3.0,751.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d63531f4092f9e65905e6639e992f31934b354977255089b3420b6aa371accfe,863,5041.0,97.25,5041.0,65.0,33.5,3.5,1.0,0.25,1.0,0.0,5.5,15.25,58.25,11.75,0.505,0.1575,99.7525,0.0,21.25,4.75,246.75,11.25,5.5,75662.5,0.0,7.0,1.0,0.9746,1.0,1.0968,0.942,1.0,3.0,0.0,1.0,0.0,2.6667,2.2105,0.7007,46.0,1.3488,2.3158,0.9969,0.0,0.9767,1.1111,0.7816,0.9565,1.0,1.0088,0.0,0.0769
5d0834d5015f85bf934e6b198a19a2e0277856af3b0d70c4a374c673d56eb425,481,-1.0,93.5,-1.0,71.25,26.25,2.0,0.0,0.5,1.25,0.0,0.0,,,,2.5250000000000004,4.655,95.2775,0.0,2.0,0.0,0.0,0.0,5.75,74460.5,0.0,2.0,1.0,0.8794,1.0,0.9128,1.4419,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.8133,0.9477,1.003,0.0,1.0,0.0,0.0,0.0,0.9167,1.0342,0.0,1.0
